kind,N,best_T,best_median_ms
almost_sorted,87600,5,1.0
almost_sorted,87700,5,1.0
almost_sorted,87800,5,1.0
almost_sorted,87900,5,1.0
almost_sorted,88000,5,1.0
almost_sorted,88100,5,1.0
almost_sorted,88200,5,1.0
almost_sorted,88300,5,1.0
almost_sorted,88400,5,1.0
almost_sorted,88500,5,1.0
almost_sorted,88600,5,1.0
almost_sorted,88700,5,1.0
almost_sorted,88800,5,1.0
almost_sorted,88900,5,1.0
almost_sorted,89000,5,1.0
almost_sorted,89100,5,1.0
almost_sorted,89200,5,1.0
almost_sorted,89300,5,1.0
almost_sorted,89400,5,1.0
almost_sorted,89500,5,1.0
almost_sorted,89600,5,1.0
almost_sorted,89700,5,1.0
almost_sorted,89800,5,1.0
almost_sorted,89900,5,1.0
almost_sorted,90000,5,1.0
almost_sorted,90100,5,1.0
almost_sorted,90200,5,1.0
almost_sorted,90300,5,1.0
almost_sorted,90400,5,1.0
almost_sorted,90500,5,1.0
almost_sorted,90600,5,1.0
almost_sorted,90700,5,1.0
almost_sorted,90800,5,1.0
almost_sorted,90900,5,1.0
almost_sorted,91000,5,1.0
almost_sorted,91100,5,1.0
almost_sorted,91200,5,1.0
almost_sorted,91300,5,1.0
almost_sorted,91400,5,1.0
almost_sorted,91500,10,1.0
almost_sorted,91600,5,1.0
almost_sorted,91700,5,1.0
almost_sorted,91800,5,1.0
almost_sorted,91900,5,1.0
almost_sorted,92000,5,1.0
almost_sorted,92100,5,1.0
almost_sorted,92200,5,1.0
almost_sorted,92300,5,1.0
almost_sorted,92400,5,1.0
almost_sorted,92500,5,1.0
almost_sorted,92600,5,1.0
almost_sorted,92700,5,1.0
almost_sorted,92800,5,1.0
almost_sorted,92900,5,1.0
almost_sorted,93000,5,1.0
almost_sorted,93100,5,1.0
almost_sorted,93200,5,1.0
almost_sorted,93300,5,1.0
almost_sorted,93400,5,1.0
almost_sorted,93500,5,1.0
almost_sorted,93600,5,1.0
almost_sorted,93700,5,1.0
almost_sorted,93800,5,1.0
almost_sorted,93900,5,1.0
almost_sorted,94000,5,1.0
almost_sorted,94100,5,1.0
almost_sorted,94200,5,1.0
almost_sorted,94300,5,1.0
almost_sorted,94400,5,1.0
almost_sorted,94500,5,1.0
almost_sorted,94600,5,1.0
almost_sorted,94700,5,1.0
almost_sorted,94800,5,1.0
almost_sorted,94900,5,1.0
almost_sorted,95000,20,1.0
almost_sorted,95100,5,1.0
almost_sorted,95200,5,1.0
almost_sorted,95300,5,1.0
almost_sorted,95400,5,1.0
almost_sorted,95500,5,1.0
almost_sorted,95600,5,1.0
almost_sorted,95700,5,1.0
almost_sorted,95800,10,1.0
almost_sorted,95900,5,1.0
almost_sorted,96000,5,1.0
almost_sorted,96100,5,1.0
almost_sorted,96200,5,1.0
almost_sorted,96300,5,1.0
almost_sorted,96400,5,1.0
almost_sorted,96500,5,1.0
almost_sorted,96600,5,1.0
almost_sorted,96700,5,1.0
almost_sorted,96800,5,1.0
almost_sorted,96900,5,1.0
almost_sorted,97000,5,1.0
almost_sorted,97100,5,1.0
almost_sorted,97200,5,1.0
almost_sorted,97300,5,1.0
almost_sorted,97400,5,1.0
almost_sorted,97500,5,1.0
almost_sorted,97600,5,1.0
almost_sorted,97700,5,1.0
almost_sorted,97800,5,1.0
almost_sorted,97900,5,1.0
almost_sorted,98000,5,1.0
almost_sorted,98100,5,1.0
almost_sorted,98200,5,1.0
almost_sorted,98300,5,1.0
almost_sorted,98400,5,1.0
almost_sorted,98500,5,1.0
almost_sorted,98600,5,1.0
almost_sorted,98700,5,1.0
almost_sorted,98800,5,1.0
almost_sorted,98900,5,1.0
almost_sorted,99000,5,1.0
almost_sorted,99100,5,1.0
almost_sorted,99200,5,1.0
almost_sorted,99300,5,1.0
almost_sorted,99400,5,1.0
almost_sorted,99500,5,1.0
almost_sorted,99600,5,1.0
almost_sorted,99700,5,1.0
almost_sorted,99800,5,1.0
almost_sorted,99900,5,1.0
almost_sorted,100000,5,1.0
descending,500,5,0.0
descending,600,5,0.0
descending,700,5,0.0
descending,800,5,0.0
descending,900,5,0.0
descending,1000,5,0.0
descending,1100,5,0.0
descending,1200,5,0.0
descending,1300,5,0.0
descending,1400,5,0.0
descending,1500,5,0.0
descending,1600,5,0.0
descending,1700,5,0.0
descending,1800,5,0.0
descending,1900,5,0.0
descending,2000,5,0.0
descending,2100,5,0.0
descending,2200,5,0.0
descending,2300,5,0.0
descending,2400,5,0.0
descending,2500,5,0.0
descending,2600,5,0.0
descending,2700,5,0.0
descending,2800,5,0.0
descending,2900,5,0.0
descending,3000,5,0.0
descending,3100,5,0.0
descending,3200,5,0.0
descending,3300,5,0.0
descending,3400,5,0.0
descending,3500,5,0.0
descending,3600,5,0.0
descending,3700,5,0.0
descending,3800,5,0.0
descending,3900,5,0.0
descending,4000,5,0.0
descending,4100,5,0.0
descending,4200,5,0.0
descending,4300,5,0.0
descending,4400,5,0.0
descending,4500,5,0.0
descending,4600,5,0.0
descending,4700,5,0.0
descending,4800,5,0.0
descending,4900,5,0.0
descending,5000,5,0.0
descending,5100,5,0.0
descending,5200,5,0.0
descending,5300,5,0.0
descending,5400,5,0.0
descending,5500,5,0.0
descending,5600,5,0.0
descending,5700,5,0.0
descending,5800,5,0.0
descending,5900,5,0.0
descending,6000,5,0.0
descending,6100,5,0.0
descending,6200,5,0.0
descending,6300,5,0.0
descending,6400,5,0.0
descending,6500,5,0.0
descending,6600,5,0.0
descending,6700,5,0.0
descending,6800,5,0.0
descending,6900,5,0.0
descending,7000,5,0.0
descending,7100,5,0.0
descending,7200,5,0.0
descending,7300,5,0.0
descending,7400,5,0.0
descending,7500,5,0.0
descending,7600,5,0.0
descending,7700,5,0.0
descending,7800,5,0.0
descending,7900,5,0.0
descending,8000,5,0.0
descending,8100,5,0.0
descending,8200,5,0.0
descending,8300,5,0.0
descending,8400,5,0.0
descending,8500,5,0.0
descending,8600,5,0.0
descending,8700,5,0.0
descending,8800,5,0.0
descending,8900,5,0.0
descending,9000,5,0.0
descending,9100,5,0.0
descending,9200,5,0.0
descending,9300,5,0.0
descending,9400,5,0.0
descending,9500,5,0.0
descending,9600,5,0.0
descending,9700,5,0.0
descending,9800,5,0.0
descending,9900,5,0.0
descending,10000,5,0.0
descending,10100,5,0.0
descending,10200,5,0.0
descending,10300,5,0.0
descending,10400,5,0.0
descending,10500,5,0.0
descending,10600,5,0.0
descending,10700,5,0.0
descending,10800,5,0.0
descending,10900,5,0.0
descending,11000,5,0.0
descending,11100,5,0.0
descending,11200,5,0.0
descending,11300,5,0.0
descending,11400,5,0.0
descending,11500,5,0.0
descending,11600,5,0.0
descending,11700,5,0.0
descending,11800,5,0.0
descending,11900,5,0.0
descending,12000,5,0.0
descending,12100,5,0.0
descending,12200,5,0.0
descending,12300,5,0.0
descending,12400,5,0.0
descending,12500,5,0.0
descending,12600,5,0.0
descending,12700,5,0.0
descending,12800,5,0.0
descending,12900,5,0.0
descending,13000,5,0.0
descending,13100,5,0.0
descending,13200,5,0.0
descending,13300,5,0.0
descending,13400,5,0.0
descending,13500,5,0.0
descending,13600,5,0.0
descending,13700,5,0.0
descending,13800,5,0.0
descending,13900,5,0.0
descending,14000,5,0.0
descending,14100,5,0.0
descending,14200,5,0.0
descending,14300,5,0.0
descending,14400,5,0.0
descending,14500,5,0.0
descending,14600,5,0.0
descending,14700,5,0.0
descending,14800,5,0.0
descending,14900,5,0.0
descending,15000,5,0.0
descending,15100,5,0.0
descending,15200,5,0.0
descending,15300,5,0.0
descending,15400,5,0.0
descending,15500,5,0.0
descending,15600,5,0.0
descending,15700,5,0.0
descending,15800,5,0.0
descending,15900,5,0.0
descending,16000,5,0.0
descending,16100,5,0.0
descending,16200,5,0.0
descending,16300,5,0.0
descending,16400,5,0.0
descending,16500,5,0.0
descending,16600,5,0.0
descending,16700,5,0.0
descending,16800,5,0.0
descending,16900,5,0.0
descending,17000,5,0.0
descending,17100,5,0.0
descending,17200,5,0.0
descending,17300,5,0.0
descending,17400,5,0.0
descending,17500,5,0.0
descending,17600,5,0.0
descending,17700,5,0.0
descending,17800,5,0.0
descending,17900,5,0.0
descending,18000,5,0.0
descending,18100,5,0.0
descending,18200,5,0.0
descending,18300,5,0.0
descending,18400,5,0.0
descending,18500,5,0.0
descending,18600,5,0.0
descending,18700,5,0.0
descending,18800,5,0.0
descending,18900,5,0.0
descending,19000,5,0.0
descending,19100,5,0.0
descending,19200,5,0.0
descending,19300,5,0.0
descending,19400,5,0.0
descending,19500,5,0.0
descending,19600,5,0.0
descending,19700,5,0.0
descending,19800,5,0.0
descending,19900,5,0.0
descending,20000,5,0.0
descending,20100,5,0.0
descending,20200,5,0.0
descending,20300,5,0.0
descending,20400,5,0.0
descending,20500,5,0.0
descending,20600,5,0.0
descending,20700,5,0.0
descending,20800,5,0.0
descending,20900,5,0.0
descending,21000,5,0.0
descending,21100,5,0.0
descending,21200,5,0.0
descending,21300,5,0.0
descending,21400,5,0.0
descending,21500,5,0.0
descending,21600,5,0.0
descending,21700,5,0.0
descending,21800,5,0.0
descending,21900,5,0.0
descending,22000,5,0.0
descending,22100,5,0.0
descending,22200,5,0.0
descending,22300,5,0.0
descending,22400,5,0.0
descending,22500,5,0.0
descending,22600,5,0.0
descending,22700,5,0.0
descending,22800,5,0.0
descending,22900,5,0.0
descending,23000,5,0.0
descending,23100,5,0.0
descending,23200,5,0.0
descending,23300,5,0.0
descending,23400,5,0.0
descending,23500,5,0.0
descending,23600,5,0.0
descending,23700,5,0.0
descending,23800,5,0.0
descending,23900,5,0.0
descending,24000,5,0.0
descending,24100,5,0.0
descending,24200,5,0.0
descending,24300,5,0.0
descending,24400,5,0.0
descending,24500,5,0.0
descending,24600,5,0.0
descending,24700,5,0.0
descending,24800,5,0.0
descending,24900,5,0.0
descending,25000,5,0.0
descending,25100,5,0.0
descending,25200,5,0.0
descending,25300,5,0.0
descending,25400,5,0.0
descending,25500,5,0.0
descending,25600,5,0.0
descending,25700,5,0.0
descending,25800,5,0.0
descending,25900,5,0.0
descending,26000,5,0.0
descending,26100,5,0.0
descending,26200,5,0.0
descending,26300,5,0.0
descending,26400,5,0.0
descending,26500,5,0.0
descending,26600,5,0.0
descending,26700,5,0.0
descending,26800,5,0.0
descending,26900,5,0.0
descending,27000,5,0.0
descending,27100,5,0.0
descending,27200,5,0.0
descending,27300,5,0.0
descending,27400,5,0.0
descending,27500,5,0.0
descending,27600,5,0.0
descending,27700,5,0.0
descending,27800,5,0.0
descending,27900,5,0.0
descending,28000,5,0.0
descending,28100,5,0.0
descending,28200,5,0.0
descending,28300,5,0.0
descending,28400,5,0.0
descending,28500,5,0.0
descending,28600,5,0.0
descending,28700,5,0.0
descending,28800,5,0.0
descending,28900,5,0.0
descending,29000,5,0.0
descending,29100,5,0.0
descending,29200,5,0.0
descending,29300,5,0.0
descending,29400,5,0.0
descending,29500,5,0.0
descending,29600,5,0.0
descending,29700,5,0.0
descending,29800,5,0.0
descending,29900,5,0.0
descending,30000,5,0.0
descending,30100,5,0.0
descending,30200,5,0.0
descending,30300,5,0.0
descending,30400,5,0.0
descending,30500,5,0.0
descending,30600,5,0.0
descending,30700,5,0.0
descending,30800,5,0.0
descending,30900,5,0.0
descending,31000,5,0.0
descending,31100,5,0.0
descending,31200,5,0.0
descending,31300,5,0.0
descending,31400,5,0.0
descending,31500,5,0.0
descending,31600,5,0.0
descending,31700,5,0.0
descending,31800,5,0.0
descending,31900,5,0.0
descending,32000,5,0.0
descending,32100,5,0.0
descending,32200,5,0.0
descending,32300,5,0.0
descending,32400,5,0.0
descending,32500,5,0.0
descending,32600,5,0.0
descending,32700,5,0.0
descending,32800,5,0.0
descending,32900,5,0.0
descending,33000,5,0.0
descending,33100,5,0.0
descending,33200,5,0.0
descending,33300,5,0.0
descending,33400,5,0.0
descending,33500,5,0.0
descending,33600,5,0.0
descending,33700,5,0.0
descending,33800,5,0.0
descending,33900,5,0.0
descending,34000,5,0.0
descending,34100,5,0.0
descending,34200,5,0.0
descending,34300,5,0.0
descending,34400,5,0.0
descending,34500,5,0.0
descending,34600,5,0.0
descending,34700,5,0.0
descending,34800,5,0.0
descending,34900,5,0.0
descending,35000,5,0.0
descending,35100,5,0.0
descending,35200,5,0.0
descending,35300,5,0.0
descending,35400,5,0.0
descending,35500,5,0.0
descending,35600,5,0.0
descending,35700,5,0.0
descending,35800,5,0.0
descending,35900,5,0.0
descending,36000,5,0.0
descending,36100,5,0.0
descending,36200,5,0.0
descending,36300,5,0.0
descending,36400,5,0.0
descending,36500,5,0.0
descending,36600,5,0.0
descending,36700,5,0.0
descending,36800,5,0.0
descending,36900,5,0.0
descending,37000,5,0.0
descending,37100,5,0.0
descending,37200,5,0.0
descending,37300,5,0.0
descending,37400,5,0.0
descending,37500,5,0.0
descending,37600,5,0.0
descending,37700,5,0.0
descending,37800,5,0.0
descending,37900,5,0.0
descending,38000,5,0.0
descending,38100,5,0.0
descending,38200,5,0.0
descending,38300,5,0.0
descending,38400,5,0.0
descending,38500,5,0.0
descending,38600,5,0.0
descending,38700,5,0.0
descending,38800,5,0.0
descending,38900,5,0.0
descending,39000,5,0.0
descending,39100,5,0.0
descending,39200,5,0.0
descending,39300,5,0.0
descending,39400,5,0.0
descending,39500,5,0.0
descending,39600,5,0.0
descending,39700,5,0.0
descending,39800,5,0.0
descending,39900,5,0.0
descending,40000,5,0.0
descending,40100,5,0.0
descending,40200,5,0.0
descending,40300,5,0.0
descending,40400,5,0.0
descending,40500,5,0.0
descending,40600,5,0.0
descending,40700,5,0.0
descending,40800,5,0.0
descending,40900,5,0.0
descending,41000,5,0.0
descending,41100,5,0.0
descending,41200,5,0.0
descending,41300,5,0.0
descending,41400,5,0.0
descending,41500,5,0.0
descending,41600,5,0.0
descending,41700,5,0.0
descending,41800,5,0.0
descending,41900,5,0.0
descending,42000,5,0.0
descending,42100,5,0.0
descending,42200,5,0.0
descending,42300,5,0.0
descending,42400,5,0.0
descending,42500,5,0.0
descending,42600,5,0.0
descending,42700,5,0.0
descending,42800,5,0.0
descending,42900,5,0.0
descending,43000,5,0.0
descending,43100,5,0.0
descending,43200,5,0.0
descending,43300,5,0.0
descending,43400,5,0.0
descending,43500,5,0.0
descending,43600,5,0.0
descending,43700,5,0.0
descending,43800,5,0.0
descending,43900,5,0.0
descending,44000,5,0.0
descending,44100,20,0.0
descending,44200,5,0.0
descending,44300,5,0.0
descending,44400,5,0.0
descending,44500,5,0.0
descending,44600,5,0.0
descending,44700,5,0.0
descending,44800,5,0.0
descending,44900,5,0.0
descending,45000,5,0.0
descending,45100,5,0.0
descending,45200,5,0.0
descending,45300,5,0.0
descending,45400,5,0.0
descending,45500,5,0.0
descending,45600,5,0.0
descending,45700,5,0.0
descending,45800,5,0.0
descending,45900,5,0.0
descending,46000,5,0.0
descending,46100,5,0.0
descending,46200,5,0.0
descending,46300,5,0.0
descending,46400,5,0.0
descending,46500,5,0.0
descending,46600,5,0.0
descending,46700,5,0.0
descending,46800,5,0.0
descending,46900,20,0.0
descending,47000,5,0.0
descending,47100,5,0.0
descending,47200,5,0.0
descending,47300,5,0.0
descending,47400,5,0.0
descending,47500,5,0.0
descending,47600,5,0.0
descending,47700,5,0.0
descending,47800,5,0.0
descending,47900,5,0.0
descending,48000,5,0.0
descending,48100,5,0.0
descending,48200,5,0.0
descending,48300,5,0.0
descending,48400,5,0.0
descending,48500,5,0.0
descending,48600,5,0.0
descending,48700,5,0.0
descending,48800,5,0.0
descending,48900,5,0.0
descending,49000,5,0.0
descending,49100,5,0.0
descending,49200,5,0.0
descending,49300,5,0.0
descending,49400,5,0.0
descending,49500,5,0.0
descending,49600,5,0.0
descending,49700,5,0.0
descending,49800,5,0.0
descending,49900,5,0.0
descending,50000,5,0.0
descending,50100,5,0.0
descending,50200,5,0.0
descending,50300,5,0.0
descending,50400,5,0.0
descending,50500,5,0.0
descending,50600,5,0.0
descending,50700,5,0.0
descending,50800,5,0.0
descending,50900,10,0.0
descending,51000,5,0.0
descending,51100,5,0.0
descending,51200,5,0.0
descending,51300,5,0.0
descending,51400,5,0.0
descending,51500,5,0.0
descending,51600,5,0.0
descending,51700,5,0.0
descending,51800,5,0.0
descending,51900,5,0.0
descending,52000,5,0.0
descending,52100,5,0.0
descending,52200,5,0.0
descending,52300,5,0.0
descending,52400,5,0.0
descending,52500,5,0.0
descending,52600,5,0.0
descending,52700,10,0.0
descending,52800,5,0.0
descending,52900,5,0.0
descending,53000,5,0.0
descending,53100,5,0.0
descending,53200,5,0.0
descending,53300,5,0.0
descending,53400,5,0.0
descending,53500,5,0.0
descending,53600,5,0.0
descending,53700,10,0.0
descending,53800,5,0.0
descending,53900,5,0.0
descending,54000,5,0.0
descending,54100,5,0.0
descending,54200,5,0.0
descending,54300,5,0.0
descending,54400,5,0.0
descending,54500,5,0.0
descending,54600,5,0.0
descending,54700,5,0.0
descending,54800,5,0.0
descending,54900,5,0.0
descending,55000,5,0.0
descending,55100,5,0.0
descending,55200,5,0.0
descending,55300,5,0.0
descending,55400,5,0.0
descending,55500,5,0.0
descending,55600,5,0.0
descending,55700,5,0.0
descending,55800,5,0.0
descending,55900,5,0.0
descending,56000,5,0.0
descending,56100,5,0.0
descending,56200,5,0.0
descending,56300,5,0.0
descending,56400,5,0.0
descending,56500,5,0.0
descending,56600,5,0.0
descending,56700,5,0.0
descending,56800,5,0.0
descending,56900,5,0.0
descending,57000,5,0.0
descending,57100,5,0.0
descending,57200,5,0.0
descending,57300,5,0.0
descending,57400,5,0.0
descending,57500,5,0.0
descending,57600,10,0.0
descending,57700,5,0.0
descending,57800,5,0.0
descending,57900,5,0.0
descending,58000,5,0.0
descending,58100,5,0.0
descending,58200,5,0.0
descending,58300,5,0.0
descending,58400,5,0.0
descending,58500,5,0.0
descending,58600,5,0.0
descending,58700,5,0.0
descending,58800,5,0.0
descending,58900,5,0.0
descending,59000,5,0.0
descending,59100,5,0.0
descending,59200,5,0.0
descending,59300,5,0.0
descending,59400,5,0.0
descending,59500,5,0.0
descending,59600,5,0.0
descending,59700,5,0.0
descending,59800,5,0.0
descending,59900,5,0.0
descending,60000,5,0.0
descending,60100,5,0.0
descending,60200,5,0.0
descending,60300,5,0.0
descending,60400,5,0.0
descending,60500,5,0.0
descending,60600,5,0.0
descending,60700,5,0.0
descending,60800,5,0.0
descending,60900,5,0.0
descending,61000,5,0.0
descending,61100,5,0.0
descending,61200,5,0.0
descending,61300,5,0.0
descending,61400,5,0.0
descending,61500,10,0.0
descending,61600,5,0.0
descending,61700,5,0.0
descending,61800,5,0.0
descending,61900,5,0.0
descending,62000,5,0.0
descending,62100,5,0.0
descending,62200,5,0.0
descending,62300,5,0.0
descending,62400,5,0.0
descending,62500,5,0.0
descending,62600,20,0.0
descending,62700,5,0.0
descending,62800,5,0.0
descending,62900,5,0.0
descending,63000,5,0.0
descending,63100,5,0.0
descending,63200,5,0.0
descending,63300,5,0.0
descending,63400,5,0.0
descending,63500,5,0.0
descending,63600,5,0.0
descending,63700,5,0.0
descending,63800,5,0.0
descending,63900,5,0.0
descending,64000,5,0.0
descending,64100,5,0.0
descending,64200,5,0.0
descending,64300,5,0.0
descending,64400,5,0.0
descending,64500,5,0.0
descending,64600,5,0.0
descending,64700,5,0.0
descending,64800,5,0.0
descending,64900,5,0.0
descending,65000,5,0.0
descending,65100,5,0.0
descending,65200,5,0.0
descending,65300,5,0.0
descending,65400,5,0.0
descending,65500,5,0.0
descending,65600,10,0.0
descending,65700,5,0.0
descending,65800,5,0.0
descending,65900,5,0.0
descending,66000,5,0.0
descending,66100,5,0.0
descending,66200,5,0.0
descending,66300,5,0.0
descending,66400,10,0.0
descending,66500,5,0.0
descending,66600,5,0.0
descending,66700,5,0.0
descending,66800,5,0.0
descending,66900,5,0.0
descending,67000,5,0.0
descending,67100,5,0.0
descending,67200,5,0.0
descending,67300,5,0.0
descending,67400,5,0.0
descending,67500,5,0.0
descending,67600,5,0.0
descending,67700,5,0.0
descending,67800,5,0.0
descending,67900,5,0.0
descending,68000,5,0.0
descending,68100,5,0.0
descending,68200,10,0.0
descending,68300,5,0.0
descending,68400,10,0.0
descending,68500,5,1.0
descending,68600,5,0.0
descending,68700,5,0.0
descending,68800,5,0.0
descending,68900,5,0.0
descending,69000,5,0.0
descending,69100,10,0.0
descending,69200,10,0.0
descending,69300,10,0.0
descending,69400,5,1.0
descending,69500,5,0.0
descending,69600,10,0.0
descending,69700,10,0.0
descending,69800,5,1.0
descending,69900,5,0.0
descending,70000,10,0.0
descending,70100,10,0.0
descending,70200,10,0.0
descending,70300,10,0.0
descending,70400,10,0.0
descending,70500,5,0.0
descending,70600,5,0.0
descending,70700,10,0.0
descending,70800,10,0.0
descending,70900,5,1.0
descending,71000,10,0.0
descending,71100,5,1.0
descending,71200,5,1.0
descending,71300,5,1.0
descending,71400,10,1.0
descending,71500,10,0.0
descending,71600,10,0.0
descending,71700,5,1.0
descending,71800,10,0.0
descending,71900,5,0.0
descending,72000,5,1.0
descending,72100,5,0.0
descending,72200,10,0.0
descending,72300,5,1.0
descending,72400,5,1.0
descending,72500,10,0.0
descending,72600,10,0.0
descending,72700,10,0.0
descending,72800,5,1.0
descending,72900,5,1.0
descending,73000,5,0.0
descending,73100,5,1.0
descending,73200,5,1.0
descending,73300,5,1.0
descending,73400,5,0.0
descending,73500,5,1.0
descending,73600,5,1.0
descending,73700,10,0.0
descending,73800,5,1.0
descending,73900,5,1.0
descending,74000,5,1.0
descending,74100,5,1.0
descending,74200,5,1.0
descending,74300,5,1.0
descending,74400,5,1.0
descending,74500,5,1.0
descending,74600,5,1.0
descending,74700,5,1.0
descending,74800,5,1.0
descending,74900,5,1.0
descending,75000,5,1.0
descending,75100,5,1.0
descending,75200,5,1.0
descending,75300,5,1.0
descending,75400,5,1.0
descending,75500,5,1.0
descending,75600,5,1.0
descending,75700,5,1.0
descending,75800,5,1.0
descending,75900,5,1.0
descending,76000,5,1.0
descending,76100,5,1.0
descending,76200,5,1.0
descending,76300,5,1.0
descending,76400,5,1.0
descending,76500,5,1.0
descending,76600,5,1.0
descending,76700,5,1.0
descending,76800,5,1.0
descending,76900,5,1.0
descending,77000,5,1.0
descending,77100,5,1.0
descending,77200,5,1.0
descending,77300,5,1.0
descending,77400,5,1.0
descending,77500,5,1.0
descending,77600,5,1.0
descending,77700,5,1.0
descending,77800,5,1.0
descending,77900,5,1.0
descending,78000,5,1.0
descending,78100,5,1.0
descending,78200,5,1.0
descending,78300,5,1.0
descending,78400,5,1.0
descending,78500,5,1.0
descending,78600,5,1.0
descending,78700,5,1.0
descending,78800,5,1.0
descending,78900,5,1.0
descending,79000,5,1.0
descending,79100,5,1.0
descending,79200,20,1.0
descending,79300,5,1.0
descending,79400,5,1.0
descending,79500,5,1.0
descending,79600,5,1.0
descending,79700,5,1.0
descending,79800,5,1.0
descending,79900,5,1.0
descending,80000,5,1.0
descending,80100,5,1.0
descending,80200,5,1.0
descending,80300,5,1.0
descending,80400,5,1.0
descending,80500,5,1.0
descending,80600,10,1.0
descending,80700,5,1.0
descending,80800,5,1.0
descending,80900,5,1.0
descending,81000,5,1.0
descending,81100,5,1.0
descending,81200,5,1.0
descending,81300,5,1.0
descending,81400,5,1.0
descending,81500,5,1.0
descending,81600,5,1.0
descending,81700,5,1.0
descending,81800,5,1.0
descending,81900,5,1.0
descending,82000,5,1.0
descending,82100,5,1.0
descending,82200,5,1.0
descending,82300,5,1.0
descending,82400,5,1.0
descending,82500,5,1.0
descending,82600,5,1.0
descending,82700,5,1.0
descending,82800,5,1.0
descending,82900,5,1.0
descending,83000,5,1.0
descending,83100,20,1.0
descending,83200,5,1.0
descending,83300,5,1.0
descending,83400,5,1.0
descending,83500,5,1.0
descending,83600,5,1.0
descending,83700,5,1.0
descending,83800,5,1.0
descending,83900,5,1.0
descending,84000,5,1.0
descending,84100,5,1.0
descending,84200,5,1.0
descending,84300,5,1.0
descending,84400,5,1.0
descending,84500,5,1.0
descending,84600,5,1.0
descending,84700,5,1.0
descending,84800,5,1.0
descending,84900,5,1.0
descending,85000,5,1.0
descending,85100,5,1.0
descending,85200,5,1.0
descending,85300,5,1.0
descending,85400,5,1.0
descending,85500,5,1.0
descending,85600,5,1.0
descending,85700,5,1.0
descending,85800,5,1.0
descending,85900,5,1.0
descending,86000,5,1.0
descending,86100,5,1.0
descending,86200,5,1.0
descending,86300,5,1.0
descending,86400,5,1.0
descending,86500,5,1.0
descending,86600,5,1.0
descending,86700,5,1.0
descending,86800,5,1.0
descending,86900,10,1.0
descending,87000,5,1.0
descending,87100,5,1.0
descending,87200,5,1.0
descending,87300,5,1.0
descending,87400,5,1.0
descending,87500,5,1.0
descending,87600,5,1.0
descending,87700,5,1.0
descending,87800,5,1.0
descending,87900,5,1.0
descending,88000,5,1.0
descending,88100,5,1.0
descending,88200,5,1.0
descending,88300,5,1.0
descending,88400,5,1.0
descending,88500,5,1.0
descending,88600,5,1.0
descending,88700,5,1.0
descending,88800,5,1.0
descending,88900,5,1.0
descending,89000,5,1.0
descending,89100,5,1.0
descending,89200,5,1.0
descending,89300,5,1.0
descending,89400,5,1.0
descending,89500,5,1.0
descending,89600,5,1.0
descending,89700,5,1.0
descending,89800,5,1.0
descending,89900,5,1.0
descending,90000,5,1.0
descending,90100,5,1.0
descending,90200,5,1.0
descending,90300,5,1.0
descending,90400,5,1.0
descending,90500,5,1.0
descending,90600,5,1.0
descending,90700,5,1.0
descending,90800,20,1.0
descending,90900,5,1.0
descending,91000,5,1.0
descending,91100,5,1.0
descending,91200,5,1.0
descending,91300,5,1.0
descending,91400,5,1.0
descending,91500,5,1.0
descending,91600,5,1.0
descending,91700,5,1.0
descending,91800,5,1.0
descending,91900,5,1.0
descending,92000,5,1.0
descending,92100,5,1.0
descending,92200,5,1.0
descending,92300,5,1.0
descending,92400,5,1.0
descending,92500,5,1.0
descending,92600,5,1.0
descending,92700,5,1.0
descending,92800,5,1.0
descending,92900,5,1.0
descending,93000,5,1.0
descending,93100,5,1.0
descending,93200,5,1.0
descending,93300,5,1.0
descending,93400,5,1.0
descending,93500,5,1.0
descending,93600,5,1.0
descending,93700,5,1.0
descending,93800,5,1.0
descending,93900,5,1.0
descending,94000,5,1.0
descending,94100,5,1.0
descending,94200,5,1.0
descending,94300,5,1.0
descending,94400,5,1.0
descending,94500,5,1.0
descending,94600,5,1.0
descending,94700,5,1.0
descending,94800,5,1.0
descending,94900,5,1.0
descending,95000,5,1.0
descending,95100,5,1.0
descending,95200,5,1.0
descending,95300,5,1.0
descending,95400,5,1.0
descending,95500,5,1.0
descending,95600,5,1.0
descending,95700,5,1.0
descending,95800,5,1.0
descending,95900,5,1.0
descending,96000,5,1.0
descending,96100,5,1.0
descending,96200,5,1.0
descending,96300,5,1.0
descending,96400,5,1.0
descending,96500,5,1.0
descending,96600,5,1.0
descending,96700,5,1.0
descending,96800,5,1.0
descending,96900,5,1.0
descending,97000,5,1.0
descending,97100,5,1.0
descending,97200,5,1.0
descending,97300,5,1.0
descending,97400,5,1.0
descending,97500,5,1.0
descending,97600,5,1.0
descending,97700,5,1.0
descending,97800,5,1.0
descending,97900,5,1.0
descending,98000,5,1.0
descending,98100,5,1.0
descending,98200,5,1.0
descending,98300,5,1.0
descending,98400,5,1.0
descending,98500,5,1.0
descending,98600,5,1.0
descending,98700,5,1.0
descending,98800,5,1.0
descending,98900,5,1.0
descending,99000,5,1.0
descending,99100,5,1.0
descending,99200,5,1.0
descending,99300,5,1.0
descending,99400,5,1.0
descending,99500,5,1.0
descending,99600,5,1.0
descending,99700,5,1.0
descending,99800,5,1.0
descending,99900,5,1.0
descending,100000,5,1.0
random,500,5,0.0
random,600,5,0.0
random,700,5,0.0
